3000 30000
315 2779 8
454 2897 20
2184 533 14
94 1104 10
1188 1523 6
112 1221 9
2391 2700 19
993 2783 1
1280 1888 17
1913 2025 7
2500 2173 9
2835 1186 4
794 51 18
1557 618 10
2781 1259 14
761 2429 10
649 1445 2
804 477 5
1494 2606 11
2411 2792 2
1395 313 10
642 2148 12
803 2747 17
873 2208 8
2490 1208 3
665 2002 18
1826 600 1
2099 378 19
779 578 4
208 376 5
589 2299 12
2436 1894 2
1790 2149 19
723 672 18
2110 2390 17
2084 649 14
1663 885 4
1903 1310 17
140 417 7
1456 2091 20
466 2271 9
2336 2918 18
2194 2797 18
2767 2527 12
909 2842 8
896 1983 17
215 216 8
1667 946 14
143 356 19
2310 2895 19
2129 1225 14
361 2107 1
2925 206 17
777 1552 10
235 1050 1
2310 1498 18
2581 1780 6
1176 1296 5
2398 1101 4
2343 1444 10
228 2316 8
1584 334 14
84 1533 7
180 2794 4
1713 1777 18
1217 2848 8
640 1571 2
2793 1874 19
60 2868 15
1525 1505 8
1482 1017 1
2514 334 16
1448 863 12
182 2823 4
143 910 8
2362 1177 5
1381 2902 10
2467 642 11
1070 2767 16
2206 32 1
2298 1340 2
2663 1600 16
285 2238 3
300 1517 11
848 1446 7
142 1365 6
403 441 5
1067 1088 19
1849 919 15
909 1935 1
1783 2954 16
1735 703 15
1191 136 11
1773 40 20
1934 2175 19
1882 1654 8
1145 1716 8
1603 2380 7
2522 742 8
2825 1488 1
2343 1444 15
1951 2362 8
1262 2455 19
1522 371 1
2422 2404 9
1511 1919 5
287 1125 18
2158 2234 5
2094 282 1
1616 1622 4
1534 442 18
2503 2924 9
785 1080 7
2937 1147 12
1392 1750 5
2448 2466 4
1246 1030 20
2356 694 20
1734 869 3
1237 111 14
1491 853 4
1322 2197 11
698 1914 19
1502 1369 15
2305 2347 20
2570 2481 7
70 1388 6
1701 2340 18
1441 2184 15
213 1978 6
2841 835 12
1632 2431 12
131 2810 9
1745 1710 3
860 1847 19
2404 2038 18
207 1562 9
1720 2620 2
2295 2270 9
2360 2543 10
2652 2291 3
2764 1319 16
1634 1871 6
1042 568 19
2878 2235 14
554 6 6
1102 32 6
257 742 4
2812 313 13
704 1480 8
2482 2240 1
695 690 8
7 826 18
229 2980 6
1025 2338 1
2513 324 16
2262 457 4
2251 1414 11
2882 2632 18
222 1226 5
2861 1729 17
1891 1221 14
2200 1312 17
2794 754 16
1646 1 3
2438 1065 15
2048 1557 15
2445 1556 16
2152 1205 12
2164 2889 18
2042 1556 1
2963 555 7
715 732 6
1971 2987 7
471 1529 4
306 298 6
1397 1610 10
2141 2988 6
1897 2870 18
874 908 11
711 2275 1
1182 622 10
561 2176 5
2237 1765 9
1255 1482 13
2472 1266 2
386 542 13
2917 189 12
242 2220 5
1038 2938 20
148 215 10
539 1515 10
258 2541 19
1954 1785 10
1251 455 8
1618 2326 1
691 334 8
2387 1078 6
1606 2437 17
1608 543 3
1004 1256 5
1974 2146 5
1564 1916 13
101 500 16
488 10 18
248 2523 17
97 1580 4
1363 182 4
2219 2858 20
2190 1929 5
1895 645 18
129 298 18
33 1697 4
2481 2133 6
128 560 5
572 300 8
1994 1256 8
57 2777 12
1193 545 12
2492 2904 17
601 571 1
501 338 5
1177 261 13
960 859 20
1076 2439 4
956 1650 18
1895 1708 12
2886 184 12
2766 692 5
2723 2818 1
265 2900 3
2450 1861 10
831 2945 6
2100 171 12
2010 2754 1
1185 452 18
1197 607 13
1384 1029 5
2164 2461 18
2585 1678 14
1483 2189 8
1425 2257 10
827 1008 18
449 2738 20
2487 1623 19
2270 2545 7
627 2620 19
48 1660 6
2474 1746 4
1307 2847 7
144 248 14
2075 713 9
2384 2135 12
2404 842 20
2980 1863 1
1279 1847 8
1430 1259 6
335 524 15
175 1709 18
2192 1650 8
1755 2768 12
1028 1968 12
2006 1532 11
2558 930 6
2727 58 1
1482 297 18
2862 921 2
618 472 7
2079 1658 13
2566 549 13
515 1366 19
1977 624 3
210 1624 14
2258 1936 1
442 1332 9
2541 785 16
1254 1567 9
2928 2157 15
2389 1104 10
1699 1184 15
43 674 17
1587 246 15
2805 2583 5
510 1947 15
1033 990 20
1841 1941 15
1411 871 5
1287 370 14
2501 2748 3
2742 2195 8
1735 1635 13
1678 752 1
2094 1373 12
95 1549 15
2273 2747 3
696 2888 14
614 1297 11
1746 134 16
590 1926 16
70 2772 17
2003 1068 5
759 2222 15
1659 613 5
2567 1351 20
2132 1951 1
1254 1650 19
1271 285 12
1882 1450 8
1848 1776 6
2469 485 8
20 1632 17
388 876 14
346 2654 19
1291 404 13
2027 2561 4
2729 1635 7
2817 1764 3
1854 927 3
280 115 9
657 1456 17
1597 135 4
1365 2859 14
731 797 6
1890 224 15
2627 1239 1
1427 2220 14
766 1252 10
2181 1517 15
912 1152 4
505 2111 9
454 2381 18
2903 707 18
2003 2387 18
1231 685 20
1129 2717 5
2702 2599 13
2524 2574 19
2791 2827 16
2814 1599 14
2909 2618 16
1563 1459 6
262 958 12
2554 2793 14
492 2237 5
2875 80 10
2808 1996 12
2103 1411 5
2432 2613 10
2565 859 12
655 1989 13
440 2382 20
2011 1686 10
1992 1153 8
1128 1968 12
1952 2237 8
313 1924 18
2830 2299 3
2866 2458 9
2633 2555 11
384 2532 5
586 252 19
2708 1136 6
2480 1369 17
2171 210 12
2108 1395 15
538 821 12
774 1938 12
2 917 17
2607 2608 14
1515 2495 2
2203 1373 12
2200 2182 14
1969 1958 10
2954 2644 9
1164 2821 20
1641 1726 9
1121 2877 1
2695 625 17
1116 865 16
1119 165 10
2519 442 3
2978 227 7
790 1868 20
545 1183 17
2037 2156 13
2043 646 2
2689 576 12
807 1665 14
1779 1100 19
905 1890 12
2589 1124 16
1046 1234 8
2991 1401 18
1350 1957 6
1506 535 8
2412 581 14
1611 2911 20
2899 2875 15
1545 840 12
680 796 1
832 2331 15
2205 2626 4
2114 1627 1
2592 1992 3
2240 2309 17
531 690 8
1414 26 2
2279 499 5
2785 2377 14
1819 2529 3
2614 2278 10
2425 222 5
1045 130 1
1368 2932 14
2712 1113 4
1878 1079 6
2326 629 17
2091 2145 17
170 1818 2
416 459 4
2022 591 16
139 2689 6
847 43 12
658 2754 19
940 2139 15
1131 226 9
551 1330 20
1663 2776 1
850 2331 9
1494 1098 9
1196 187 6
1939 2944 17
556 226 6
321 1664 3
1976 335 17
1057 236 16
2938 2194 15
2934 2204 5
1819 35 10
632 536 15
1230 992 15
2776 1903 3
2241 1439 15
644 2333 10
745 1865 13
2272 1324 2
1720 105 8
1774 2498 20
959 1080 9
27 53 13
2151 854 17
496 2701 7
179 1263 11
390 1954 13
563 1029 3
601 2136 3
732 590 15
2287 332 16
668 1912 20
1440 2815 3
2927 2308 15
1449 2463 10
485 279 11
1967 702 12
1654 1864 18
1027 893 5
1424 459 18
87 2800 4
1925 308 1
1654 1623 16
2368 1436 15
1875 2690 15
2997 2838 8
922 1423 4
1577 744 18
1194 487 1
1248 2539 7
2460 2664 6
2323 2393 16
2374 885 7
2997 2505 13
2350 2950 20
605 2065 5
2803 1301 15
2054 2792 6
1379 490 3
2853 477 9
2350 1368 19
1052 126 1
2846 2397 14
1659 2675 1
59 1221 10
2980 173 16
2270 2078 18
2462 1033 1
1713 480 11
2538 2667 20
1888 1285 9
831 956 18
973 118 19
732 1684 1
856 983 13
1177 2522 5
1313 1884 6
2857 631 19
269 796 18
2755 2228 7
505 1277 10
999 1219 20
545 820 4
141 788 4
1761 922 5
2107 412 17
34 760 16
975 2542 12
1661 2517 4
2051 799 15
617 2404 9
2216 870 1
2789 359 16
1720 2615 19
932 458 11
794 2087 2
692 2176 16
511 971 19
794 385 1
1027 1852 10
1972 1812 14
1102 1565 12
1170 1597 20
2064 597 1
649 1835 9
2698 2264 2
1560 2735 12
626 2679 12
792 1010 12
279 998 10
1462 116 14
2226 2616 19
1731 2950 17
2065 1717 6
1027 155 11
1706 189 16
283 1024 8
1119 2005 4
2707 1960 17
2881 2187 15
2569 2266 14
2102 455 6
2650 933 16
881 2798 13
2355 695 6
827 2060 7
1382 640 4
2053 273 16
2758 1330 7
1394 2993 9
2288 2295 18
1586 60 8
2837 366 5
1299 363 6
1215 2831 9
151 2459 8
1830 2011 14
1989 2204 17
1698 4 13
2167 520 8
2884 2201 1
1898 2305 14
503 690 11
1491 815 2
1365 244 18
1193 989 12
645 1874 10
2709 2706 20
2449 1944 8
1058 1575 7
2171 1720 6
1984 1481 12
2117 2136 13
732 2453 1
707 425 18
2372 2993 12
1115 815 1
209 899 14
350 1617 17
54 837 2
295 759 10
2347 995 12
541 2682 3
1829 789 9
1455 1568 14
2256 297 6
2482 2304 17
416 1066 6
1663 721 11
2664 634 12
401 1497 19
19 602 17
2991 387 20
1175 650 19
862 2154 13
2849 23 19
1963 933 10
2053 584 19
2564 1684 7
211 1838 20
1502 1376 3
1042 2760 18
2751 965 3
1351 2311 3
1571 346 18
1503 1580 18
1119 27 4
2125 849 10
1145 2008 12
360 742 12
1050 730 8
2059 143 5
1585 229 13
900 1254 3
517 2710 2
2513 3 15
279 1440 12
1119 883 7
2199 596 3
1447 2309 16
1977 2803 6
2518 1009 18
2642 2859 8
1131 1712 7
1600 830 14
2465 2031 17
2254 248 5
2000 905 15
705 939 4
2255 2866 13
691 734 4
2480 1254 12
703 315 19
1059 1002 5
380 2771 13
746 2823 7
1721 1589 11
1492 2656 16
187 127 18
1440 1267 3
1434 1616 19
2433 947 8
1309 680 16
1183 778 13
1786 1110 9
11 2077 14
1163 512 12
1306 1386 20
199 1849 9
324 189 6
2730 1824 19
1961 2729 2
1737 2747 17
2557 354 19
920 805 2
435 974 14
672 454 19
1093 210 7
2467 1152 7
780 1764 17
555 2554 8
1213 286 12
648 2291 18
88 92 16
1583 1941 8
2192 179 20
85 1103 11
2142 2558 1
2097 2517 18
1439 22 11
1363 1018 20
2776 1620 19
2433 2874 20
1642 52 16
779 221 10
911 1715 9
2220 2152 12
2179 1156 5
1212 1940 18
924 735 11
1358 1624 6
372 763 11
23 2966 2
1905 2458 7
857 1094 7
304 2707 15
192 1332 14
15 2112 6
605 2165 2
1318 1328 11
1089 1022 2
1929 530 6
2365 1296 18
1298 1840 15
2573 2808 18
455 46 13
2779 2851 15
2854 2133 14
2886 875 9
1429 919 16
152 1590 14
685 329 4
2690 848 9
2090 2391 2
1195 2946 1
1335 1158 6
1153 1151 8
2653 1341 5
2245 1548 8
848 1192 1
2892 1605 6
2266 2789 3
1893 1624 19
2306 561 14
1907 867 3
2572 2931 11
2654 624 20
2211 400 11
1494 1187 5
514 1771 19
387 2673 12
361 2589 7
2517 974 18
700 2504 5
2099 503 18
1610 165 7
2062 841 10
1776 2079 1
1318 280 16
48 725 8
907 2485 16
949 2207 9
818 1332 15
728 54 6
397 796 15
1514 1944 4
747 1669 7
1163 581 15
2377 1936 6
1367 2798 14
207 921 15
2429 2485 17
2094 1992 9
561 1159 18
315 837 11
651 1010 18
2800 476 3
1132 2265 19
284 1932 4
1370 1044 2
2677 471 17
1162 105 9
85 1470 1
2378 2317 12
2513 492 15
1904 2410 3
72 2172 8
1808 872 6
1112 1776 11
920 2514 13
596 144 3
939 1031 14
304 2663 3
2402 1290 3
963 1058 1
981 2608 5
856 2299 13
2668 1203 17
1054 2957 5
2051 37 15
2289 230 2
161 1647 12
1919 594 11
256 1374 10
823 40 3
1621 403 19
217 971 19
515 596 9
1164 2275 17
1831 991 11
2239 679 3
985 2795 20
1618 148 15
793 728 12
1767 1494 4
788 2924 9
2811 2468 6
802 2707 15
2962 2235 17
314 2765 7
135 2996 17
355 1174 1
1402 1903 15
2562 2815 12
1 910 11
1854 892 15
2583 197 1
681 2004 18
2807 1792 2
723 1980 14
2623 393 4
1138 2994 1
188 2844 7
309 1615 10
449 482 15
1396 719 3
2731 322 4
2106 2780 10
973 126 3
2741 2761 1
898 494 1
1824 2627 2
1947 2406 6
2076 1538 6
1889 685 11
1676 1571 4
1453 2543 6
2203 246 8
2558 1610 11
1964 2167 10
755 2480 11
2051 1465 2
335 2023 7
877 1468 6
2979 650 5
26 153 1
2483 1439 7
1503 2280 1
1242 729 9
2694 2228 15
1909 2744 4
748 751 9
2290 1522 12
2117 832 6
1182 2437 6
1617 2600 17
2073 2526 12
2045 100 15
1469 1169 7
1548 1511 14
2250 1315 14
525 687 6
1998 2151 20
748 1671 17
1428 2314 15
1295 1588 11
421 2014 9
1982 158 9
517 2596 18
5 2143 11
2454 1762 9
2148 948 12
1601 1862 12
967 392 8
1099 109 19
1129 489 18
1251 2540 13
1318 1273 10
856 1269 16
48 1995 15
952 2034 11
714 1935 18
2950 670 13
1803 2377 7
2356 174 20
2119 1242 10
475 2783 17
2184 351 4
266 2674 4
599 354 1
130 154 18
86 126 5
133 2301 9
729 200 18
1645 756 14
2046 1367 7
757 1146 4
806 2205 19
1115 1100 16
1989 2333 7
1392 2129 17
2923 466 11
1623 552 4
2678 1684 8
1006 402 19
1914 1564 4
2807 1627 8
1444 1042 14
1511 817 14
1603 1547 11
1678 1203 1
174 2552 4
2188 2452 2
2951 1430 3
1624 2383 18
668 2085 20
2544 1600 5
1773 1438 13
367 1389 4
1814 2175 8
1138 1337 9
246 365 18
1798 928 20
613 559 10
793 457 7
2466 2985 19
769 1560 5
1490 1784 12
2420 1200 12
2333 2794 15
1439 699 10
2643 1620 3
148 1515 15
35 1405 11
102 2233 4
836 2732 18
1175 1880 12
1432 2875 2
953 2021 9
2842 1865 15
2491 998 1
1012 1403 16
2528 127 2
475 1668 6
108 1194 14
1443 1816 8
2029 1814 3
211 2582 12
19 2684 19
2571 230 7
662 2698 13
1480 661 12
2196 2881 13
2477 1304 4
2596 1304 16
1925 1085 9
875 826 10
2342 2150 7
2184 1630 15
828 1246 14
1931 154 11
2680 1558 13
2844 22 2
213 2815 11
972 2293 12
2833 2674 5
2541 2087 6
2996 2431 3
2808 1412 8
2597 953 18
2083 1030 4
1167 1492 11
193 646 13
1686 1740 17
2514 531 12
957 1275 17
546 1321 11
1321 2054 3
1081 2592 16
2611 1546 4
816 814 17
2700 640 11
973 300 11
2889 1565 1
2795 1468 6
882 127 18
2257 2637 11
1578 2540 14
1486 1444 16
2145 923 12
596 836 4
145 197 19
1816 322 10
67 142 3
895 2778 15
1527 2619 16
1557 827 15
2872 847 19
530 975 18
1417 1866 11
2741 234 9
237 665 9
1946 1123 3
383 2534 15
2296 309 12
2605 1564 5
2121 1957 2
1976 352 18
1219 181 10
2764 374 7
1241 376 5
2649 829 14
1739 2635 16
1892 22 14
1487 302 19
1997 690 14
1629 2871 7
1152 1278 4
2905 972 14
2623 2856 5
902 739 17
646 820 6
2651 828 19
2108 416 3
2869 2476 19
2826 2613 13
84 2874 18
1420 1963 15
1642 1353 13
1557 1822 6
1832 2558 19
303 2593 13
2530 253 5
2692 215 2
1513 495 3
5 2083 8
2825 2047 19
2964 2765 17
1391 1072 17
1398 2088 9
2004 2802 5
2330 2787 1
1273 1891 14
1665 1041 19
1321 2702 4
2792 1597 12
448 292 7
2217 2066 12
1540 174 4
75 1962 15
991 728 7
2882 1813 10
2360 1075 10
2866 237 15
2520 2812 12
1113 2612 7
1647 1350 16
729 1896 5
598 1962 4
2834 1155 18
1343 2540 9
2627 900 2
298 2542 17
2883 215 17
1691 2162 2
2758 2120 9
1613 1631 16
286 1936 12
1298 1361 1
511 2476 9
2642 1551 12
1805 2023 13
2823 2099 6
2718 978 11
845 2293 11
231 1619 12
1541 1724 4
2820 2033 9
2116 482 19
1087 110 18
2789 84 6
2040 367 10
280 446 7
1333 463 9
1783 1025 3
2848 810 1
911 1087 3
1260 2012 2
1946 450 19
2916 2010 9
1130 1480 3
2115 1479 14
49 1495 12
1415 1477 11
999 2076 1
2392 1337 12
1531 1485 18
527 2775 3
1922 1190 2
1646 535 5
839 2526 8
203 1925 5
1269 1656 3
16 1464 15
2209 37 16
2211 1974 16
1512 657 15
382 2152 11
316 1407 5
1075 2374 1
2719 2011 10
1941 1509 9
292 142 19
521 1640 9
1391 1426 6
972 363 14
840 192 8
677 2310 9
2405 249 18
1746 1742 1
394 2453 10
1752 423 4
2396 1821 20
2676 1427 20
2748 750 14
2468 2453 12
1552 645 2
970 899 14
880 554 20
483 1721 11
435 2880 13
2801 1910 6
106 2274 1
2284 916 20
1900 2718 7
1308 1184 10
1118 1604 19
151 892 5
1783 2563 20
140 891 14
1745 1485 11
329 1544 15
2421 381 12
1863 665 1
2493 2592 1
787 2353 9
2690 423 8
917 1884 1
1878 5 12
1469 1439 7
2556 2405 6
2270 2491 11
331 1963 8
1855 2140 19
1119 2480 15
2504 811 6
90 2174 10
2167 2912 14
258 1979 16
2277 1 18
2220 2348 5
1182 1329 13
1189 1587 1
1434 2792 14
2506 1122 19
2981 2293 11
955 2213 7
1491 443 19
1937 500 15
1485 687 3
1622 1856 12
1307 1584 7
1776 2106 13
2355 1379 16
2691 1523 2
751 2974 5
1436 2446 7
178 2887 20
1730 1001 17
1730 741 18
1709 818 11
66 1727 3
2034 1289 9
1972 274 17
673 2552 14
670 1140 8
1656 1018 16
1565 2324 10
554 2266 10
2356 1458 5
1914 364 8
1318 2110 1
2669 152 3
668 2891 9
756 369 14
1327 2745 3
496 152 12
1979 2196 14
534 1929 4
555 2588 5
1472 2769 20
1353 1811 3
1568 1388 1
376 379 16
982 1528 4
805 235 4
1275 689 7
1851 274 13
1357 212 17
418 949 9
2406 478 20
1593 380 17
290 2229 19
2435 1228 4
1170 904 6
1273 1229 7
895 2463 6
1897 2203 1
618 1842 7
333 1921 18
1909 142 11
1501 990 9
2419 2546 9
2168 2294 18
1893 2722 20
1713 1596 12
99 1014 8
1210 405 11
298 2154 1
2561 2301 13
1601 1053 17
2351 1280 13
638 1366 7
694 1469 12
522 2698 9
2062 808 7
1750 2525 7
2906 2532 6
2227 2347 3
2343 2047 10
2716 1165 15
2927 2607 9
1296 1871 11
2155 2445 15
288 1809 18
1330 496 7
544 1014 14
1296 1809 16
1299 1598 10
941 1254 14
1843 506 3
1645 1357 16
145 1086 20
97 2506 18
2297 1971 12
2192 1951 18
1745 1086 2
1722 1383 5
503 2223 6
2951 376 4
2996 692 1
11 2388 20
441 487 10
1900 107 10
2134 856 14
2946 1944 15
1384 270 1
2891 2844 2
1181 156 12
175 1169 16
2702 949 11
2733 2217 20
973 2583 5
1390 2106 5
1773 2858 9
2775 402 10
1972 1643 13
1203 344 20
1040 295 4
1957 849 4
1560 103 16
220 105 17
1004 1990 14
1737 2846 11
529 495 19
1954 2024 3
1672 633 16
288 2259 12
1669 1224 7
2233 2744 4
2452 1879 14
1300 2718 1
2568 696 6
2207 2708 10
2873 18 20
389 2952 1
2070 451 15
2760 472 6
893 486 9
409 625 16
1214 2249 17
1295 2880 20
2232 2171 18
851 2054 6
635 1923 16
2673 361 14
1848 731 5
728 144 3
633 582 7
1795 664 3
230 15 1
2412 1354 9
393 2710 10
1964 2294 20
1820 2347 3
652 1864 6
2938 796 16
1316 1262 17
1732 1074 14
926 22 17
637 1011 2
1147 868 2
1989 1123 2
363 1668 2
1549 2644 5
1054 2923 8
2924 1242 18
1086 1924 1
1320 1771 9
1700 2482 11
2142 1035 1
2805 317 16
349 1425 6
2551 2451 3
1294 2562 5
2876 952 8
1700 216 2
2317 17 20
239 2597 8
433 500 2
1203 2062 1
2550 668 8
63 2802 16
690 2888 16
27 569 11
1399 1684 10
1525 956 5
1844 2837 7
2215 2057 9
1516 2894 12
2297 456 4
725 2294 13
1397 1636 7
661 1911 1
2735 1047 19
1594 2077 14
732 2196 9
479 1131 2
2024 883 17
467 274 15
2378 355 4
1482 1730 6
2286 2444 17
450 1635 20
2247 1711 4
1890 2183 9
642 2772 3
2900 2387 19
1530 2745 5
175 1405 5
523 2885 19
2919 1777 4
1535 583 7
1719 720 2
2565 2236 13
978 1142 11
1563 2226 3
131 2972 16
1252 2622 13
83 170 17
1613 1923 16
1278 1565 15
2708 857 1
2066 1732 14
953 2111 19
401 1260 16
1566 1894 6
1915 2197 3
331 714 3
1252 1994 16
2001 1153 20
2977 232 14
2454 2952 8
1782 1802 17
1522 698 13
1014 2503 15
2032 2703 11
837 680 9
538 2678 9
192 1877 15
2314 1345 12
2745 1898 11
355 1014 4
2870 1403 11
280 2454 4
1106 2064 2
2574 2809 13
336 354 6
1603 1703 19
1210 732 16
852 1573 8
2862 1556 3
1391 1717 18
1437 2728 12
2687 1512 14
1487 2343 3
117 2832 8
2036 743 16
1413 884 1
2354 536 4
1126 716 7
17 74 6
841 1328 3
819 936 3
1905 2278 2
124 1521 14
2262 692 5
2867 29 12
2362 1613 7
980 410 9
1792 2900 6
1563 1032 3
257 1301 7
2144 1459 17
1521 2797 8
2617 1358 4
1491 142 14
1981 2495 8
2533 2317 3
2289 949 8
2888 2417 1
1618 424 4
2379 1188 4
920 1622 7
1017 859 18
2086 1393 1
1416 1104 2
1930 2761 2
2829 10 20
1547 716 15
729 2598 13
709 2946 5
2944 2141 4
1811 1032 11
2669 1957 15
2789 654 18
1319 2945 4
2856 1760 8
1334 363 12
286 1553 1
2619 1734 19
2953 1545 15
1058 2322 14
1441 272 16
2569 1793 2
1401 1516 3
1874 2005 19
550 2702 8
2355 2595 6
1329 155 12
1022 2660 15
856 2510 18
1510 2207 11
693 1810 11
2082 800 14
503 1924 8
1768 281 5
708 2492 19
2226 183 6
2767 1695 15
1548 2379 18
40 1800 8
718 1872 18
2470 1895 6
1717 2441 3
2477 2336 16
1186 874 19
1323 791 10
684 2933 16
798 1061 12
1325 1654 12
2651 2184 9
2503 509 20
1931 1145 12
2587 2029 14
1230 354 5
1327 649 2
1030 2810 6
185 539 13
1927 2544 13
2525 1521 15
2748 2630 17
1413 554 2
1689 679 11
2225 2604 20
313 1417 10
2352 756 10
2981 866 6
1575 1044 7
1924 2727 14
2617 912 16
448 1493 15
232 2949 1
2753 2143 19
1415 1309 8
1138 268 3
642 1717 8
284 1230 5
451 964 16
2698 2359 7
2588 2229 13
2570 1716 20
1896 271 11
1806 2589 16
1689 1839 9
1860 1398 3
2176 815 1
727 538 7
1775 1704 9
1957 1856 9
2979 483 6
2001 2454 9
651 1581 15
1210 942 12
87 1188 20
2704 260 4
2420 387 15
1960 2734 16
2647 1556 12
135 1556 16
2091 1527 19
1577 1501 5
2434 783 3
2227 694 6
971 1637 16
1832 980 20
2465 66 14
93 291 12
1730 1092 6
2676 518 5
468 2671 1
2333 1778 19
186 534 11
2761 2695 14
1938 2802 19
2106 2627 2
309 2342 7
2192 964 10
987 1709 3
1991 2756 9
2716 2355 1
2696 1906 4
1756 2984 17
712 2918 10
1388 1538 6
110 2301 1
1294 124 7
2130 563 20
477 1457 3
2432 2063 13
2428 2718 12
817 2110 16
71 1302 10
1136 1754 10
1767 2536 20
27 63 7
346 222 16
67 1427 4
1928 1378 18
2795 2402 17
705 658 2
632 844 14
1777 2255 18
305 659 19
2388 2556 6
2309 2357 17
1816 1108 14
2516 296 14
784 96 10
1956 2966 11
210 1419 1
2218 419 12
132 1182 17
885 2765 19
1263 2670 12
1519 43 6
2889 493 14
2365 1288 20
2768 1223 6
1850 2222 12
1007 738 5
196 2568 5
2842 651 17
2846 2133 9
847 46 19
676 881 15
2374 1982 14
2037 2364 19
2185 1246 18
2340 2977 18
1727 1234 2
2007 292 10
940 899 16
2404 2955 6
2718 560 20
72 2567 5
1988 1595 10
2379 519 6
1286 1241 5
1872 1808 10
1829 1144 17
2444 258 19
2295 142 11
141 1284 4
1642 1653 13
2494 1397 15
1738 18 5
1220 785 3
617 440 17
2915 1859 1
384 1569 14
2884 921 8
1613 2937 2
1272 443 9
830 1809 9
532 2588 7
1120 2961 4
1346 1200 9
2353 2983 10
2563 2856 9
2997 943 7
2681 1705 10
2651 2677 4
1238 2317 3
902 332 15
2029 2297 10
3000 1655 19
2248 1353 1
1656 1254 20
2263 2547 16
1199 1700 12
1714 1333 5
168 315 18
1283 1162 6
272 1184 7
762 1602 4
841 604 13
1857 1740 15
2022 1479 2
2545 1252 15
1269 2841 7
1682 363 15
1330 2007 17
1109 2410 15
2644 2452 7
991 175 16
2620 604 6
2717 2255 6
1077 413 15
1597 2553 19
1566 2030 7
2387 2296 2
2975 934 10
2037 295 9
1767 1200 18
2204 721 12
124 2792 12
1751 2400 10
1529 798 5
636 766 10
1586 91 3
605 2693 11
352 977 15
2990 1532 15
662 2867 2
1198 2492 3
2936 415 8
272 1571 16
1135 150 1
2545 1433 11
770 859 5
803 1521 4
2739 2403 14
2761 145 19
2698 2499 15
688 2187 5
761 2365 15
2351 493 10
2120 2408 10
1214 2226 6
1187 1014 12
250 1 19
2792 2983 13
1953 1135 5
446 2486 6
1347 2128 2
913 694 14
325 2701 5
2329 1012 3
813 1198 17
2663 2690 20
313 1450 17
1584 796 14
2418 680 11
2301 1029 6
511 394 8
2547 854 12
800 562 8
2043 1173 15
2304 1529 1
2254 1024 6
777 1861 12
2464 335 15
1245 1362 12
2718 819 4
2474 1116 13
2916 2282 2
577 952 15
2142 1593 9
1059 2555 20
1645 751 11
2003 1689 11
1317 1510 12
2141 173 7
2980 1414 5
1999 2450 11
245 2237 10
2049 2831 9
1186 2804 18
2021 636 2
714 362 3
388 1077 1
2605 1880 12
2329 2105 1
2588 1022 15
2064 1776 5
2674 2980 13
394 2266 4
1497 200 6
238 1553 3
1158 2248 18
1664 456 7
643 2398 6
2799 590 12
2820 2145 8
2717 2301 10
1211 2883 1
2129 2895 5
141 897 1
1388 1135 5
1512 2588 19
1879 1861 8
2471 1016 2
2575 344 17
935 947 7
2376 527 20
348 2103 10
515 309 3
2168 485 3
2706 2249 19
1465 5 3
1855 273 4
1698 2128 1
2407 674 20
1687 2450 20
1810 1038 3
1795 2924 1
2388 1938 16
210 2809 3
491 2792 19
990 1251 13
1763 2445 13
443 1074 13
2395 461 1
2458 1668 19
542 583 2
2828 1613 12
2309 637 14
2757 2401 2
1003 2326 10
375 2066 13
2790 1954 10
563 2721 13
1855 462 8
148 781 8
287 756 8
230 161 17
1586 692 18
1470 494 1
2408 164 2
899 539 18
1649 2057 10
32 2958 1
184 2562 5
2589 2761 1
2827 1945 3
2281 38 4
2968 1286 10
113 108 9
2051 737 12
1537 1329 6
1918 1744 6
486 405 4
452 778 13
1280 1 18
1901 860 15
1728 2837 16
146 1109 11
234 430 3
2666 1278 19
209 937 15
2900 2820 2
1072 995 4
1154 789 14
2083 2525 17
591 266 4
1334 794 19
1560 2151 17
2309 898 13
2941 712 13
2556 1895 9
979 1738 15
2001 155 12
524 1372 20
2524 842 4
780 2306 10
2944 2794 10
2443 1270 5
464 1718 5
2509 68 15
1970 2344 13
823 2529 5
2029 383 1
166 702 19
2076 2033 12
2660 1100 5
175 1663 12
1306 1768 10
1663 863 9
119 667 9
1714 1345 5
1112 300 3
2866 1885 12
111 63 19
2995 1326 14
1740 2269 10
1132 1837 1
1411 1798 18
2865 124 4
139 1047 18
2025 1036 4
2950 1718 16
2132 2695 6
2462 180 15
2447 1209 3
1302 1836 5
528 246 11
1831 1005 11
206 493 17
1716 1117 8
2494 2056 2
911 165 14
2753 2229 19
2390 2351 12
800 1687 19
257 390 19
1196 2244 17
576 1535 19
2686 1594 4
31 1879 2
243 540 6
2944 118 3
1746 1745 2
2074 1371 1
628 2803 4
1488 2305 2
1268 1057 1
240 2422 10
442 2218 11
575 1533 8
1531 1111 14
159 263 20
1469 1954 6
2136 1812 8
1857 2784 1
2431 1581 13
450 1056 5
1555 2056 3
426 2334 16
2564 168 13
155 2936 5
1865 1698 2
1161 1950 8
249 1573 14
2492 2375 13
1586 1886 4
1678 2303 13
2993 861 6
43 1112 2
987 334 20
2280 1181 20
2311 2578 2
250 2000 12
2963 1089 5
2436 243 2
2334 200 1
228 110 4
2268 1263 18
96 1574 12
