5000 60000
1206 3081 14
989 3762 15
2172 4467 17
95 4052 16
2169 2985 17
1329 3401 20
1704 4226 2
2313 4336 3
572 4578 1
580 3501 7
62 3706 9
1311 3384 15
2206 3531 19
2297 3962 18
1612 3819 13
360 3307 19
39 4513 19
385 3675 4
700 3638 18
576 3705 17
1036 3333 7
503 4782 10
545 2680 6
2456 3323 15
33 3867 3
1131 4704 17
581 4666 13
1094 4176 5
347 2736 12
1412 3039 19
1050 4842 14
313 4652 1
2090 2958 4
1315 2581 19
599 4030 15
2332 3904 10
943 3039 19
992 3451 16
1575 3753 11
406 4581 16
221 2963 6
1419 2657 4
766 4716 17
1606 3642 14
1597 3287 8
660 3709 17
614 4780 20
781 3174 6
2124 3734 6
1 1674 17
860 4514 20
1637 4743 20
235 3476 18
827 4133 19
1358 2932 7
647 2725 20
1956 4205 14
1634 3395 20
424 3618 6
72 2739 15
472 3175 3
735 4560 20
1417 4345 10
177 2988 16
1785 3490 16
741 3858 10
4093 5000 3
1731 2706 14
1567 4365 7
243 3471 14
2061 4391 19
1590 3379 18
138 4136 19
2153 4337 7
1356 4124 7
2068 4405 4
1124 2610 6
1761 3745 20
777 4043 2
837 3474 20
880 2804 16
1234 3996 7
601 4926 15
1716 4335 3
1335 3604 7
1024 4820 9
1440 3015 16
1943 4649 19
1571 2886 7
162 3633 20
302 3422 16
146 3904 9
2257 4204 3
1821 3029 18
480 2559 3
1453 4047 6
2493 4144 3
2150 4412 18
1500 3192 9
1504 3774 5
13 4899 3
463 3241 3
2348 2632 11
1462 2537 12
59 2751 16
663 3847 2
1524 2775 9
1255 4604 9
746 2588 6
861 4084 12
2012 2651 11
1018 3144 13
1708 4463 3
1374 3209 14
327 4432 3
1578 4847 3
1611 4809 20
1728 3673 20
1464 4225 3
819 4804 15
935 3926 20
2418 2917 15
2080 3924 14
2080 3965 15
1082 4743 16
505 3745 10
1566 4415 18
1481 4966 14
1606 4379 10
1011 4354 8
2016 2611 1
2458 2654 1
2403 4668 5
764 3421 17
365 4994 10
1387 3425 4
391 3974 1
2460 4015 7
870 4638 12
206 4636 8
4378 5000 2
2256 4336 3
2349 2667 12
1 884 8
381 4944 17
1659 2613 6
1777 2688 7
1 826 3
2293 3482 14
662 4206 8
1826 2704 4
838 3130 1
1550 3010 7
2479 2802 18
2277 4926 15
2449 3343 7
304 3118 2
783 3391 4
802 2916 4
1620 3044 15
1737 2876 5
1680 2545 18
1910 2784 2
1847 3690 16
1564 4285 8
1500 4249 10
1010 3874 3
48 4651 12
209 4452 9
1467 3868 9
1666 4801 8
1255 4793 15
642 4233 2
721 2729 5
1572 3243 8
1533 4490 17
1180 4293 6
1360 3061 9
219 3361 3
895 2793 14
1215 4024 3
638 4041 12
545 4521 14
141 2510 5
826 3316 1
1681 3674 14
2026 3853 18
1771 4363 18
1941 2661 4
1043 4984 5
1071 2650 6
180 2796 17
752 2664 12
488 3904 16
1971 2895 11
1805 3246 9
1222 3182 3
2001 4644 3
1464 2887 4
588 2547 20
1057 3322 16
1070 3212 12
1492 4680 11
535 3159 8
843 4133 7
2440 2710 6
1615 3419 1
1960 3960 11
1661 4075 13
2094 4462 8
909 3632 20
320 2848 19
1 1376 15
4 2519 4
1349 3100 20
1699 2567 19
2001 4773 9
2383 3171 5
648 2665 19
976 3874 3
1432 2732 3
4115 5000 17
1761 3318 12
1705 4424 16
1546 3489 3
1291 3440 1
1070 4850 9
1206 2710 18
136 4436 16
2336 4418 8
2006 3170 4
570 3224 6
801 3480 11
1291 3097 12
1 841 14
1850 4422 2
1565 2613 9
2193 2995 1
654 4884 20
1674 4781 15
1044 2962 1
1785 3659 15
2163 3957 20
1042 4102 17
2216 4824 20
172 4924 20
2099 4428 18
1516 3145 2
488 4553 7
2306 2559 17
1409 3738 7
749 4145 14
880 4139 14
196 4571 5
9 3563 11
2203 4597 2
2407 3432 1
1700 3639 16
1653 3895 18
1016 3496 15
622 4333 19
1206 3550 8
1569 2662 20
361 4555 7
705 4361 2
931 4373 2
2043 2784 16
1801 3715 20
732 3108 18
1573 3204 15
4655 5000 17
200 2830 5
1067 3498 13
1890 3572 19
1277 3053 7
692 4851 2
1 2433 16
1302 3305 9
2003 2838 14
2124 3002 4
1 1338 15
730 2685 8
539 3110 19
1199 3642 18
517 2971 3
791 3582 1
1408 4784 4
2296 2585 1
1106 3598 20
732 4297 4
1224 4162 20
1001 4921 6
1381 4721 18
758 4420 10
444 3460 11
1691 2668 20
1967 4588 2
2464 3252 14
1427 3063 19
1969 3088 7
1669 4673 5
1223 3704 20
2357 2743 5
2091 3408 9
1931 4777 12
1116 3416 10
1218 4497 11
1718 3384 12
424 3277 10
1930 4737 7
1918 4689 12
2360 3969 15
2481 4133 5
1320 4273 9
534 3969 20
1025 4884 2
2239 4143 20
2293 2526 12
2448 3111 19
1282 3345 2
1674 3128 5
2165 3881 12
914 4665 2
736 4968 5
1215 4915 11
1416 2612 18
986 2530 14
876 2543 15
1466 4538 17
1480 3680 2
1493 3838 17
1629 2798 18
2314 3873 3
251 4057 13
919 4263 17
1211 4420 20
392 3758 14
544 3530 1
2413 4621 19
213 3525 6
2704 5000 17
2176 2922 7
650 3319 10
856 3287 3
1839 3491 3
2280 2992 12
1 2173 11
929 3988 8
668 4635 17
724 3855 9
51 3534 9
639 4918 1
1495 3561 2
131 3560 2
484 3361 13
946 4397 4
1456 4610 7
2003 3423 20
803 2823 7
1351 4740 2
1079 3286 20
2405 3851 3
2199 3842 9
1967 2562 3
1 2261 16
290 4181 10
4600 5000 5
1835 3013 13
471 4871 19
1143 2874 13
1378 3794 3
377 3126 14
1605 3473 3
1568 3377 1
1438 4023 1
130 2594 3
999 4670 12
405 4161 15
674 4132 8
1840 3537 8
2383 3975 17
4905 5000 9
582 4221 14
1724 4654 19
903 3371 2
1326 4290 12
83 3689 16
74 2938 10
2087 4482 9
1628 3617 9
181 4520 6
1472 4532 12
171 3210 5
1687 4197 11
1682 3691 6
160 4000 6
2168 4537 3
1250 4841 8
1927 2733 8
918 4103 14
911 2981 8
1182 3026 4
2299 3312 4
1491 4046 8
2386 4234 13
30 3225 20
1397 2791 9
1447 4542 7
228 3216 7
2381 3728 8
1329 3413 6
2318 4231 15
2270 2734 12
2167 3775 13
498 2901 20
1589 3921 18
270 3807 10
3584 5000 1
1053 2902 9
1282 4758 15
1823 3747 3
2127 4453 17
1412 4712 10
1901 2640 2
1374 4745 4
1649 3998 5
1841 4831 20
2031 4810 18
976 2622 16
1423 4761 1
4354 5000 20
1228 4871 2
2042 4893 3
2105 3631 1
550 3076 7
1451 3780 12
2222 3265 6
2152 4350 13
508 3955 10
1321 3640 12
1855 3327 15
1689 3753 8
350 3700 9
73 2795 11
1854 2791 4
2323 3666 6
1157 3236 9
646 4964 8
2023 2606 17
757 3143 7
718 4349 15
2372 4131 3
1105 4023 2
2241 3042 2
1684 2688 12
495 4584 1
2462 3650 11
1175 4879 1
2116 2668 5
2486 3920 13
1601 2647 9
1361 3196 3
868 4679 2
799 4329 14
1721 3727 4
2088 4850 11
1287 2510 20
219 3335 18
2113 2917 11
2463 4103 17
1948 4479 10
1565 4508 7
1098 3007 12
1149 2554 19
2122 3103 16
978 2661 12
629 3665 12
705 3621 5
1282 4952 15
2430 4852 11
806 3958 9
278 4556 16
1123 3860 18
2432 3090 16
2442 4114 6
2461 3605 12
1673 4539 18
2385 4324 9
2118 4846 8
2363 3310 2
1468 2826 3
1245 4739 14
911 3846 4
334 4166 14
275 3359 6
344 3040 14
1555 4785 8
1 732 18
217 4608 4
2483 2789 13
955 4388 1
1665 4317 13
3203 5000 10
1254 3330 15
961 4351 17
60 3444 17
1054 4437 16
1908 4719 3
2178 2971 20
1 1408 8
2291 3991 5
1489 3055 9
971 2864 11
1 2183 4
2019 3447 8
501 2801 11
615 3883 7
4777 5000 15
2279 3518 19
1 1158 18
1874 4212 17
3386 5000 14
1758 4391 11
1154 4455 11
2075 3581 6
1755 3346 12
409 4287 3
1362 2602 4
883 4049 9
37 3743 1
915 4967 5
2068 4378 11
2272 2717 4
939 4178 16
694 4845 11
90 4506 4
4421 5000 5
481 4151 12
2240 2533 3
1111 4472 18
1900 2831 2
153 2918 17
1235 4784 15
2419 2603 20
349 3915 20
1473 3905 4
1104 3392 13
2257 2837 13
611 4047 2
330 2815 14
399 4086 2
1454 2602 3
1293 3313 2
239 4400 16
1728 3511 11
1667 3710 19
1165 2809 15
2883 5000 17
2447 3008 2
537 3336 19
1 2476 10
927 3723 20
1157 4702 6
1698 2800 15
274 3036 12
705 4620 1
1194 4798 8
1382 3241 5
329 4507 15
295 4144 14
972 4968 13
1448 3724 3
323 3426 14
2075 3303 11
1001 4562 20
2210 4562 18
1 2354 20
1875 2929 2
1408 4763 13
2262 3589 20
2398 2871 15
376 4024 7
1131 4756 20
2439 3287 13
4157 5000 13
1981 2515 16
1319 4124 8
1342 2864 20
178 4902 4
1586 3440 15
329 2584 10
500 3177 18
1386 3044 11
2326 3608 7
271 3904 12
1186 4192 13
1018 3269 10
236 2534 5
253 3834 7
37 3856 12
643 3825 8
1772 4025 3
162 4301 13
964 2782 2
2274 4104 16
2250 4328 4
2417 2776 17
1468 4269 16
2246 4701 15
450 4451 15
543 4874 9
483 3031 1
1705 2635 11
1833 4153 16
2261 4296 6
4253 5000 3
1343 4315 16
177 4211 15
1435 3265 9
2486 2835 5
933 4025 7
745 4395 19
2962 5000 7
1042 3879 2
2358 2768 19
1469 4758 5
1 234 9
1689 4189 1
2219 2535 13
1617 4303 8
763 2960 14
2350 4661 10
369 4584 18
1 747 5
952 3102 2
190 4783 20
743 2701 18
1812 4345 16
1273 3314 16
2098 2785 13
1769 4753 20
1598 4894 7
1392 4623 13
2122 3329 14
1551 3116 15
1665 3476 15
1342 3868 10
1715 4266 12
2430 2859 13
460 4124 17
1307 4265 19
1127 3958 1
95 3879 11
2003 2539 4
1092 2758 4
1 643 5
152 3809 18
1133 2739 17
332 4518 16
2485 2814 15
2357 3307 20
505 4938 9
2202 4529 19
1792 4110 10
2396 3038 2
396 4164 14
1598 4324 12
1165 3978 18
66 3737 4
196 3656 5
1020 2948 6
2148 2823 1
2012 3303 9
1089 3479 5
1621 4533 3
549 4192 11
1189 4302 20
1170 3721 4
2366 4810 11
1464 2674 6
236 3970 2
3442 5000 4
1789 3416 5
1 1506 6
2158 3003 16
718 2987 18
4398 5000 11
375 4053 13
1646 3835 14
2263 3212 5
2141 3177 11
2445 3819 10
1503 2698 18
1594 2605 17
275 2753 9
1 1582 1
50 4511 4
1767 4506 20
2341 3720 14
1525 3187 9
238 2954 1
205 4513 6
2304 3472 19
2324 3632 9
2032 4046 7
852 4165 5
1708 3641 7
1 802 11
546 2548 15
1621 4540 19
2042 4476 12
956 3798 9
479 4578 9
916 4336 3
789 3387 6
1451 2616 6
2116 3596 5
2319 3400 14
1277 4942 3
236 3057 18
1628 3132 18
481 2851 8
2204 4790 9
2345 3919 20
2206 3686 14
1538 3177 9
1466 3366 11
399 4069 20
1 1589 17
898 2857 11
2134 3817 11
4595 5000 10
1480 3260 8
1553 4765 6
2254 2922 17
153 3430 5
943 3380 19
535 3443 11
792 2528 17
1 2137 7
2349 4957 7
1965 4848 9
547 4266 2
1484 2707 2
2239 4038 10
2400 3409 13
3778 5000 9
459 4425 8
4165 5000 11
947 3130 14
2065 4190 14
1538 3644 10
2774 5000 10
2256 3066 2
1 1753 17
1 920 16
2276 4385 8
1048 3246 19
1116 3044 6
262 3104 5
1085 4670 1
1569 4786 17
420 2835 6
207 4280 17
419 3319 1
2477 3556 12
1849 2609 19
1850 3820 20
190 2852 15
228 4293 18
1043 3171 8
1 1730 6
1 2208 8
2170 3753 13
1096 3560 6
1046 4822 20
1343 2851 12
2178 4068 14
2205 3047 9
2194 3739 20
1 1981 2
1387 2762 14
1752 3002 10
1577 2875 12
1008 3574 8
804 4028 4
387 3538 5
126 4547 20
1471 2965 2
1324 3576 11
1583 3969 12
853 3584 16
1193 2749 10
371 2528 15
1960 4403 20
3866 5000 9
1293 2749 15
985 4753 7
1465 4314 8
750 3967 17
628 4288 11
1792 2995 2
283 4255 6
82 4192 7
1 2273 2
1 2314 3
485 3960 5
1234 3499 12
728 4230 11
4366 5000 1
290 3774 12
906 3362 7
72 4037 1
155 4829 16
2054 3833 4
1481 4223 14
826 3673 20
1451 2835 12
2386 3057 13
4210 5000 14
1101 4400 18
1598 3821 9
1495 2543 8
1824 3629 14
1524 3495 5
757 4162 13
2057 4763 20
1084 3572 11
2133 4421 3
1555 4562 17
1509 4815 1
1981 3827 6
100 3446 18
1935 2583 9
300 4180 17
1712 3995 4
1030 3650 4
2489 4288 19
1043 3744 4
1664 2701 7
1314 3433 12
1082 4595 17
1032 4143 15
2033 3722 3
749 4669 12
145 4767 6
1675 3777 12
4215 5000 20
1719 4114 5
913 3744 14
2182 4823 15
559 4766 9
1638 3949 1
1663 4895 13
1149 3288 14
118 2525 9
1 2432 8
853 4419 12
130 4566 10
245 3445 4
1994 3554 17
7 3455 4
1738 3629 1
1562 4320 18
1555 3164 18
1972 2919 6
2481 4551 8
2101 3072 1
1759 3048 17
281 3461 13
1360 4195 19
4520 5000 3
41 4873 11
2314 4343 11
241 3532 15
906 3650 19
158 4774 7
684 2606 5
139 3133 11
2006 4069 13
994 2995 18
1728 3550 20
1652 3547 2
981 2867 6
744 4846 13
1463 3171 19
657 2941 8
552 3728 14
180 3783 7
42 2890 16
161 4258 7
1232 3265 8
124 3964 20
2008 3320 3
796 4945 5
1 516 19
971 4746 18
1811 3672 15
3573 5000 12
1548 3768 8
763 3999 3
1459 4226 20
932 3243 15
1870 3273 12
756 4137 8
1775 3989 7
389 2857 17
1715 4629 11
2365 3397 18
2103 4068 7
1 627 8
4086 5000 16
1305 4776 3
1164 4546 11
1578 2930 4
103 4156 20
352 3029 6
427 4165 20
467 4559 6
2170 2988 10
1 1140 4
1 744 4
791 3869 5
4743 5000 18
1411 4244 18
2374 4737 15
2009 3734 3
385 2630 17
1442 3987 4
354 3156 20
1048 3763 1
1588 4573 6
799 3900 11
600 4125 1
1782 3462 18
106 2684 10
264 4634 7
806 3715 11
169 4995 3
1377 3195 15
1704 2570 19
1185 3236 2
1351 4332 20
542 4652 14
2314 2614 6
1232 3500 9
174 3636 8
2007 3417 9
584 4187 1
318 4189 14
641 3861 15
822 3781 1
2316 4098 2
1 52 19
1045 4025 17
1604 2961 20
1277 4460 18
563 2532 15
1089 3697 3
1303 3265 8
405 2610 18
681 3470 20
2029 4104 15
1983 3694 8
3652 5000 2
1252 4091 17
970 2902 2
970 2943 3
2219 3862 14
524 4712 4
992 2558 19
2057 3561 16
1126 4377 5
1522 3834 8
1984 3710 13
574 3561 6
853 4843 19
1712 2636 16
511 3972 14
1714 4440 17
1725 4425 12
819 4194 7
296 4021 4
1164 4735 17
1399 4769 19
1 595 15
776 4602 11
2340 3718 9
2121 3598 20
2262 3088 10
2242 2928 20
1728 3139 7
364 3441 8
2023 3490 15
2473 3645 10
2017 3766 15
2428 3134 12
1 1667 5
1875 2966 18
291 3527 9
2360 4006 5
2402 3390 2
1168 4998 8
1972 3996 19
1964 4852 14
1801 3515 16
2068 4683 3
1001 3753 15
1378 4920 18
898 3250 10
30 2636 3
531 3649 14
1 2320 11
1592 2530 11
1 2058 11
484 2628 1
725 3343 13
1998 2615 4
1328 3845 10
2476 2779 14
1037 4562 13
2293 2779 7
534 3960 15
857 3591 15
1785 3140 15
817 4163 3
1 2134 6
4810 5000 3
2138 4094 5
1259 4165 2
115 4376 7
2317 2724 13
237 4650 17
106 3864 17
1360 4939 7
2346 3373 9
1394 4643 19
2242 3244 10
1644 3889 14
1634 3797 4
1272 4440 13
1 1750 16
2615 5000 13
639 3324 10
351 2877 17
769 3802 5
2297 4715 13
709 3738 17
1027 3462 7
1627 4331 9
1148 4944 13
850 4539 10
1762 4791 9
238 3163 17
641 4936 6
829 3903 3
40 3364 8
2272 2668 6
2104 3663 14
332 4121 6
511 4557 20
1 2298 6
168 3746 5
4893 5000 8
1121 4241 17
1852 2748 18
171 4273 14
1053 3714 19
2115 3503 16
1831 2625 7
1 241 1
1288 2560 14
2326 3261 9
2272 2698 6
1266 4997 9
2500 4642 7
1604 3022 2
2167 3264 13
455 2948 1
994 4901 17
1148 2934 12
116 4090 3
1464 4795 2
384 3615 9
2226 3972 15
2309 3703 4
2081 2983 4
1277 2529 13
1971 4157 19
2406 3078 13
1567 4390 17
569 3490 12
100 3827 7
963 4826 6
1 9 1
547 4510 12
1869 4230 10
1128 4034 12
1382 3525 8
2463 2822 15
1026 4235 3
913 4125 3
838 4109 20
1919 4939 18
358 3441 14
928 2584 19
2409 4690 19
1511 2624 14
563 3014 3
1788 4887 13
945 3785 15
344 2516 18
1786 3089 12
1423 3820 16
1317 3572 11
1522 4463 16
488 3471 4
2058 3645 19
750 3638 7
1318 4043 10
1684 3249 2
804 4138 14
1573 4214 18
1293 4018 11
48 4184 15
820 4169 10
2010 4240 12
2070 3245 9
1820 3936 18
1887 3181 17
1 2482 18
4248 5000 16
2117 4942 12
1048 3053 4
875 2901 11
2231 3647 1
2517 5000 4
3739 5000 14
397 2748 11
1069 3025 4
847 2862 5
1308 4022 1
731 3280 15
782 3853 8
2158 3774 3
528 3180 12
1205 4801 2
1143 4167 5
1965 4959 1
2207 4227 1
215 3220 3
1590 2828 2
4313 5000 14
1329 4274 18
741 2795 11
1149 2545 14
1478 3060 19
2922 5000 13
225 4087 9
1432 2614 2
727 4282 5
2622 5000 4
152 3364 20
2070 4050 5
1288 4014 1
658 4410 19
770 3520 2
483 3386 5
1 1328 2
1395 4337 5
1443 4652 8
1391 2664 5
1778 3247 12
3414 5000 15
1160 4926 6
180 3530 16
4092 5000 19
1623 3321 5
1049 3770 16
2377 3639 8
5 4604 5
196 3165 12
1528 4276 16
1843 4064 10
105 3409 3
932 3887 10
176 4573 7
1502 4008 6
3379 5000 8
475 3438 10
794 3535 9
2021 4932 3
205 3730 13
3405 5000 5
1267 3781 10
1 1114 19
376 3005 5
2282 2509 9
1948 4192 10
1659 3239 17
2128 3181 12
804 4537 15
2211 4393 11
622 2559 7
2091 3090 1
1540 4628 18
2254 2668 18
2262 2646 13
1598 2644 9
768 2970 8
2444 2513 16
1466 3567 3
2164 3150 10
1994 2673 2
794 3623 14
1388 3299 10
2094 4853 18
1909 4914 3
231 4122 5
898 4976 14
1277 4800 6
90 3722 3
1002 4848 4
1077 2533 16
967 3951 8
2370 4716 9
2088 3374 1
2251 3786 8
2303 3396 15
1324 3385 18
2266 2868 3
2295 4257 1
2302 3263 11
782 4217 15
2259 3967 9
86 3926 13
794 3600 3
2411 2680 5
1047 4596 16
2409 4419 16
49 4231 2
2323 3276 12
182 3121 7
1668 4859 4
3798 5000 12
398 4621 13
2301 4629 16
927 2846 20
1791 4951 4
444 3604 10
499 4002 7
675 4705 20
222 4000 5
728 3684 12
1829 3478 4
2086 3886 17
707 3182 5
100 2713 8
1002 4494 14
2285 3077 6
1321 2539 13
758 4652 14
521 3652 3
1220 4528 19
1027 2659 4
1 2287 10
1440 3656 14
1624 4738 13
2081 3992 17
694 2617 16
1088 3814 19
417 4631 4
2468 2809 19
21 4515 12
1385 3917 17
499 2691 7
1708 3781 15
1 2037 20
1594 3421 15
194 3765 9
1901 3400 15
979 3774 19
1078 4276 12
2093 4291 8
98 4384 10
1659 3807 19
2023 4012 20
1825 3357 15
1332 4804 4
162 4589 2
2276 2763 10
1 2055 10
2955 5000 1
1307 4138 9
1240 2556 15
1901 3948 5
2224 2758 3
1973 2937 12
1813 4818 11
2144 3728 5
21 4545 12
291 4387 9
294 2624 18
1882 4597 9
1999 4493 14
1592 3378 1
2027 3535 9
124 4017 7
1933 3486 16
2165 4143 16
607 2775 2
1291 3875 13
2218 3944 18
393 4519 19
1846 4099 17
523 4701 20
2157 4678 17
3860 5000 2
2194 2793 12
1142 2519 11
1857 3845 7
295 3928 15
1355 4384 6
129 4250 11
503 3032 18
3512 5000 1
14 2895 12
1166 4714 13
108 4155 2
550 4152 10
1274 3059 16
19 3873 12
1818 2720 11
89 4729 11
2387 4912 7
2436 4568 14
1130 3223 1
134 4156 18
1788 3822 10
913 4033 11
1455 4932 1
1864 3912 3
1 174 15
969 3130 13
451 2980 16
813 4546 2
2093 3261 4
713 4919 13
2404 2681 7
1687 3905 15
545 4334 5
1290 3085 18
1097 2551 9
1797 4725 6
716 2613 2
1001 4714 16
2295 4996 19
3026 5000 1
1800 4732 6
1431 4085 15
2319 4964 9
1047 3755 18
1711 4491 17
412 4839 11
2021 2741 20
383 3054 13
1581 4479 17
1035 4045 18
2293 3798 13
1923 2872 1
666 3893 6
1265 4022 2
697 3379 2
2387 4756 2
1780 4382 20
991 2694 10
414 3315 5
1067 4743 15
1679 2546 5
1342 3698 6
1599 3254 7
47 4111 9
1384 4808 18
520 3040 10
1161 4541 18
1332 3082 15
1414 3561 15
731 4289 4
1604 3137 6
2078 3860 13
2378 4396 2
1825 2509 1
859 2778 20
1731 2745 3
2074 3335 19
655 4649 11
1174 2903 9
200 3155 10
2428 3507 4
1552 4070 16
2214 3258 15
2236 4767 1
1575 3601 1
592 3276 8
2116 2603 15
1737 3577 3
2025 3692 11
446 3140 6
1940 3719 7
909 4815 8
1801 3486 1
1765 3633 10
1015 2686 6
1992 4045 5
2419 3147 4
1657 3731 5
144 3691 19
2486 3308 12
1407 2545 4
1402 3520 9
2089 3654 20
22 4962 10
329 4235 2
1262 2752 19
1620 3292 14
1673 4911 2
156 4328 5
1 987 6
1376 2751 13
233 4394 18
1351 3140 7
1057 3231 14
171 3061 20
2408 3069 19
899 2598 17
1714 4489 19
762 3935 6
66 4425 7
1934 2982 17
2054 4424 18
430 2894 11
2050 3036 2
1263 3241 8
1218 3470 12
1246 2949 8
235 3366 18
1 603 16
364 2849 14
625 4457 11
2381 4901 3
2163 4482 8
1770 4059 5
978 2999 11
894 2704 6
100 2620 7
2360 3938 11
1146 3660 14
1370 4869 8
620 4685 1
3737 5000 3
1503 4463 5
656 3320 1
2733 5000 4
2016 4743 2
1483 4240 19
3729 5000 13
1206 3737 1
740 3727 11
1427 2841 16
1 1769 18
4955 5000 1
2052 3682 3
1887 4444 6
13 3507 18
1013 4800 9
3021 5000 11
2306 2514 10
1692 4258 13
619 3144 10
1328 3632 12
3903 5000 10
308 3735 17
1954 2968 9
2424 3976 15
214 4106 8
1189 3399 6
1605 2655 20
1 1484 7
710 3890 20
2303 4529 16
415 3219 7
1505 4101 10
1295 4457 1
1441 3965 6
2241 2893 17
2109 4078 11
106 3686 13
996 4137 18
1949 4730 20
648 4166 19
2091 4084 1
926 2925 4
1547 4989 7
1243 4126 9
3491 5000 18
221 3555 8
1370 2534 8
424 3400 18
1812 3107 8
367 2940 4
191 4522 18
2104 4697 7
2211 3068 6
1 2400 19
1 1567 18
3691 5000 1
337 4409 19
1777 4862 18
2031 3316 18
1214 3128 17
1900 2564 12
775 4737 18
1164 3510 5
1269 4599 20
1389 2707 4
72 3069 17
823 4824 15
425 4023 7
14 2505 20
1777 2624 2
444 4085 14
1135 3333 4
1597 3571 15
2240 3600 3
1828 3226 9
37 4426 11
1549 4107 3
2133 3546 18
914 3822 15
1235 4628 14
608 4460 12
128 3314 4
1977 3225 7
1702 3232 4
1779 3205 18
1016 4869 15
1370 3089 14
59 2515 11
541 3746 13
1763 4806 3
936 2569 15
1592 3316 9
455 2608 19
2306 4812 2
67 3402 2
1491 2531 19
486 4572 17
2439 3736 1
391 3871 17
974 4168 2
2458 3536 8
2425 2980 6
1556 3714 14
2169 4769 6
1902 2813 3
1813 4454 4
2014 3480 18
778 3423 14
139 2968 1
1371 3922 16
912 2888 15
2154 2948 9
2351 3989 19
2465 2694 8
2431 4587 2
1946 3722 16
800 4611 6
2034 3860 4
1 141 14
1622 4413 17
580 2785 10
2025 2783 13
617 3651 17
2285 4055 11
565 4064 5
1263 2925 16
507 3274 18
110 3643 10
1 1126 5
772 4428 15
1309 3149 18
28 4959 12
1573 4584 4
1724 4644 6
2387 4909 6
1797 2786 4
2176 4428 1
2448 3032 3
1480 4674 6
1844 4344 16
635 4082 18
1622 4181 17
1633 4166 12
108 3937 5
2381 4737 1
3459 5000 8
456 2574 11
1639 3068 2
191 2678 9
1335 4822 16
38 3128 17
1201 4792 14
658 3760 20
1756 4620 18
1 1418 5
199 3367 15
24 2739 1
102 3212 16
999 4271 15
504 4444 3
1831 4012 6
345 3614 6
1886 2709 13
91 3536 14
1266 3039 11
1 73 14
27 2788 2
503 4382 3
240 3680 16
1342 4015 10
920 3975 16
1249 4740 17
2228 3923 4
1675 4711 20
1195 3403 18
1920 3013 20
272 3345 8
846 3788 3
2425 3816 8
917 4818 7
1550 3556 14
2114 4770 10
1777 3048 9
2290 2995 2
1608 3740 12
476 4698 13
1125 3927 1
1141 2921 1
256 3391 7
1204 2557 4
720 4937 13
4798 5000 2
2344 3494 20
2358 4454 10
2284 3866 6
1760 2791 3
1984 3469 8
590 2722 18
2146 3573 10
846 3783 9
1 936 15
21 4148 2
2077 4633 4
1544 3786 19
877 2570 4
770 3862 10
1599 3339 11
1404 3082 14
546 2927 15
1580 4280 6
211 3312 16
676 3277 10
2482 3683 16
2089 3656 13
1876 2566 14
297 3232 19
2466 4561 16
1960 2634 2
23 4642 13
6 4747 2
1725 2967 16
698 4331 2
292 3588 9
2346 2892 9
2207 4599 9
1495 4959 8
38 4173 8
1 1706 17
539 2517 20
872 4070 15
279 3139 3
4004 5000 3
1 1607 11
2004 4411 10
1158 3768 7
2438 4611 4
1664 4156 6
1149 2632 11
2295 4732 3
2591 5000 7
1186 3899 9
1252 4685 8
398 4100 20
1536 2749 9
2280 3797 12
186 3481 20
780 3232 11
1 1433 16
1 1171 16
697 4037 2
1341 4479 11
1 2074 12
54 3815 20
391 4576 20
39 3474 14
404 2821 15
2354 3051 5
517 2647 20
168 2957 10
23 4801 19
1226 4254 7
1946 2916 12
249 4510 18
929 4805 18
2452 4156 5
722 4872 15
2481 4152 11
1127 2860 1
1429 4770 16
1057 4126 8
2455 2911 20
46 4759 20
2761 5000 5
4975 5000 6
1618 3992 4
279 4073 5
1669 4518 16
177 3936 1
1581 3436 17
22 2816 14
1016 4205 13
448 3055 17
1092 4295 6
2211 2621 15
2420 3407 19
456 4804 3
3275 5000 13
1721 3825 8
42 4607 15
817 3184 18
937 3390 5
3045 5000 18
1804 3568 7
34 4945 20
1101 4604 17
1899 4828 1
2491 2910 18
1047 3820 15
1 2402 12
658 2809 12
1023 3450 18
1 2344 7
173 4170 11
1804 3050 17
443 2817 1
810 4732 8
1533 4439 6
1448 4990 2
2435 3801 15
323 4127 12
1348 4443 13
1034 3575 4
1 2135 18
2610 5000 3
4654 5000 9
1830 4648 20
134 4496 4
1 817 2
640 3352 1
1350 3240 12
1546 4603 12
1936 3311 18
321 2533 6
2002 4231 17
652 4927 7
1663 3975 17
1 357 17
1096 3825 11
997 2658 11
2281 3292 18
1014 3125 12
653 3428 8
1097 4774 12
932 2525 19
1738 3891 5
227 4763 14
1047 3489 9
4 4496 14
1934 4963 3
977 3367 5
103 3723 8
2471 3725 7
2007 4889 12
129 4842 9
1 247 7
1917 4415 13
2192 4501 15
3311 5000 9
2266 4565 19
2133 4318 13
1932 3672 9
1925 2773 18
2148 2555 3
1233 4452 4
207 2512 7
2133 4615 7
2252 4304 3
1895 3477 1
1231 4927 13
1078 3104 11
1501 4239 10
140 3249 15
1 201 12
1 638 13
317 4958 18
147 4224 1
1672 3386 2
1262 4851 10
163 3095 11
2194 3887 5
1609 3833 20
2251 2896 12
841 4891 6
1820 2506 3
1600 4153 4
118 2888 14
1344 3389 7
3286 5000 19
1262 4333 20
1 854 18
1774 3821 13
2479 3727 19
